"bcf_1k_pehe1","bcf_1k_pehe2","bcf_0.5k_pehe1","bcf_0.5k_pehe2","bcf_0.25k_pehe1","bcf_0.25k_pehe2","bcf_0.1k_pehe1","bcf_0.1k_pehe2","bcf_0.05k_pehe1","bcf_0.05k_pehe2","bcf_1k_tau_951","bcf_1k_tau_952","bcf_0.5k_tau_951","bcf_0.5k_tau_952","bcf_0.25k_tau_951","bcf_0.25k_tau_952","bcf_0.1k_tau_951","bcf_0.1k_tau_952","bcf_0.05k_tau_951","bcf_0.05k_tau_952","bcf_1k_tau_951w","bcf_1k_tau_952w","bcf_0.5k_tau_951w","bcf_0.5k_tau_952w","bcf_0.25k_tau_951w","bcf_0.25k_tau_952w","bcf_0.1k_tau_951w","bcf_0.1k_tau_952w","bcf_0.05k_tau_951w","bcf_0.05k_tau_952w"
39.9088260996869,8.20529371841087,40.8530544581169,8.26580382339012,42.2353507212082,8.29382759125285,40.044899985018,8.10736468952868,41.0642265200658,8.45304842907044,0.142,0.99,0.119,0.994,0.056,0.993,0.101,0.998,0.059,0.986,57.4500402267267,40.4489887784174,57.0260056724519,42.7577457831128,68.5178938085209,42.6654401161498,59.0847556370454,45.5403469146025,53.183174686068,39.3427487509914
40.8449897701524,9.13330543683016,41.1152948477034,8.83799585755342,41.2827214822975,8.45775131965458,38.3065804478225,9.2906395343473,41.3936826644753,8.573704673008,0.18,0.997,0.137,1,0.24,1,0.564,0.999,0.04,1,56.7341243815492,42.4169370541278,57.399623806255,46.7233247008807,65.2678718462558,51.5797866832649,84.4237870363683,56.6926999861858,50.3252514456511,43.412968038372
45.0324424039274,9.05123151085481,44.5745930707513,8.51004738181749,41.2678991581794,8.28543266078712,40.3261349082742,8.84587479351949,45.3687165404387,8.65717919331603,0.032,0.994,0.067,0.994,0.39,1,0.24,0.989,0.071,0.999,57.4409477321072,45.6568734910343,60.0824818075919,39.335366168964,71.2342264948577,57.5662006522033,66.3628323621062,39.9078575344377,59.0985663875898,48.0835360194652
47.6915754626012,9.89477563404417,47.8431760697266,9.4536894626894,48.0358465722181,8.24431049530635,47.0926929833648,8.45002201310841,48.0121751313287,9.66074837992486,0.013,0.997,0.045,1,0.029,0.993,0.099,0.995,0.008,0.99,53.5145263252656,49.0886080530541,61.756586057275,51.8544369559285,60.5231104589821,39.7660214144771,63.4346040567357,48.1165622469777,51.9383831115651,43.583046468681
34.0724286462563,9.88745482632202,33.743979502612,11.9382301914376,35.4334751354392,9.29188588505721,33.5614395378146,10.4072906607759,34.7484608075024,10.7297002177183,0.226,0.989,0.227,0.967,0.401,1,0.45,0.995,0.25,0.98,53.2563689174855,43.7589915975029,50.7790198341251,47.3586104455456,71.9497864569616,62.098909818763,62.0798563611348,53.2146992300612,52.6093883579414,46.3902490016179
40.5999825262479,10.5366409120871,38.6810897026227,11.154250383637,38.4057443288888,13.2624058739555,45.3944958984178,14.5560586460683,38.4742004175403,10.5353087529177,0.115,0.931,0.146,0.983,0.435,0.929,0.391,0.901,0.24,0.951,58.4586672325201,34.9721674505802,55.0960683512133,42.3011744974317,73.9772792283704,48.3258533404362,120.818155804576,57.6393097056706,57.9671138900531,37.4568457265507
42.5341904282924,5.79689681691107,43.6587738809577,5.63949590075491,42.1333456030281,6.839392674117,43.6376177439598,6.29346252695917,42.8042605289078,5.65358853551989,0.026,1,0.023,1,0.213,1,0.066,1,0.014,1,55.3291467451584,50.0439733967858,58.2106765518679,50.2702182183156,66.4619074481065,56.3427240366677,77.0473397594773,38.1312249415806,53.9818306979331,46.4169536780113
38.0504482041771,10.2684118282498,36.5453432143644,10.2412435034777,35.1103972175015,10.2987346977259,40.1342089136097,10.8179878794125,37.6405253859427,10.6986618147578,0.167,0.98,0.393,0.974,0.567,0.989,0.391,0.985,0.207,0.928,58.4784352229521,46.4725966812801,68.7346512783314,48.2515238222889,75.3735274791515,52.3000696134237,96.8549194371797,53.7551820525267,59.6341660369126,39.662266797968
34.7982094554962,12.2461710796686,34.2116774220672,12.2942492272754,32.638013518676,10.969160298724,39.1787790741229,11.9258732502261,34.3034392952004,12.2138437845733,0.22,0.913,0.283,0.904,0.435,0.903,0.434,0.971,0.173,0.929,53.5932423696961,44.6600976733255,54.6284073938899,45.5172496857889,59.8240851806586,40.1575746172319,91.5113825218596,54.336637618383,48.2255419563431,45.2540212437994
38.8280162890837,15.595715027496,38.4294043565874,14.2550577148376,36.3800782037592,14.0602595470984,36.648718702132,14.2241608560935,39.4394409045447,13.9976896201025,0.141,0.943,0.324,0.926,0.292,0.956,0.449,0.925,0.067,0.969,55.5914108267368,60.0448694242259,68.5438247917056,52.487430093277,60.7941035770667,56.0115524933586,76.5953087480602,59.2677373650318,50.8293081506779,58.5104237024841
